Language,Complexity_Score,Nesting_Depth,Memory_MB,Joules
Java,41,2,184.32930125832348,741.0411217139218
Java,81,4,246.92581300883603,1126.2798285826652
Java,52,2,391.7126430227785,1245.4436428503254
Java,65,1,103.02780353277488,630.5034780317523
Java,77,5,86.64919022259335,985.4399108793604
Java,69,5,255.1755965883512,1274.7514820511701
Java,73,1,25.408517978884294,550.0539594596239
Java,37,5,387.18843061893693,1321.2673292529787
Java,47,3,493.30080504446187,1443.385207640693
Java,97,5,152.8781827989671,1185.4830639105337
Java,1,3,94.49873059719097,441.66536981026746
Java,67,5,254.62902468713963,1378.5321464810766
Java,82,3,93.00428481947348,929.4556472724054
Java,29,2,371.7921257893854,1033.815814293907
Java,95,3,442.4103955221364,1434.4141638016574
Java,90,4,139.67825744939313,1062.7977842122718
Java,77,1,58.99277126705058,607.3748839403429
Java,68,4,176.705956843114,958.0139143359273
Java,54,4,244.96442618456337,988.4670501262622
Java,46,2,45.464432665120015,421.0933660456084
Java,37,3,350.67661637016244,1087.4240385015285
Java,51,2,209.61731676837877,753.7385484442702
Java,1,5,464.8845282827547,1207.904692311172
Java,81,3,275.76941449331497,1115.8133288043448
Java,8,4,480.2011604635928,1075.692040042355
Java,95,5,458.1620627124438,1585.1344323171074
Java,59,3,335.9836897560863,1168.8229733045512
Java,56,2,404.87027561369035,1126.0126882133973
Java,51,2,303.72096559353463,1013.7396081023229
Java,66,2,334.5622113572492,1058.4789909120384
Java,76,1,409.5237656892251,1234.4190293112692
Java,42,5,338.1451465070035,1299.4070822670571
Java,89,5,305.3082808628075,1384.8761469627207
Java,48,5,201.8531788047983,1004.869633062914
Java,60,5,333.11739095645896,1172.9562449350863
Java,55,3,60.443610903140225,673.1205899821025
Java,47,5,430.37936539934816,1453.0836252380807
Java,35,2,177.11345768700554,651.2796693752489
Java,71,3,224.30031049197146,1032.4445636114604
Java,100,1,322.8429846195504,1257.1468973948722
Java,47,3,427.6909046088683,1431.2316145939635
Java,19,5,117.46699659357722,691.103875735225
Java,4,2,329.6093629124474,723.8850489468765
Java,16,5,493.3114622426394,1268.6183061869265
Java,77,4,196.8026768596896,1169.8325615130047
Java,26,1,213.45474077532205,603.1831678940381
Java,60,2,221.43897872534475,884.2714555269544
Java,2,1,330.11187504166764,605.7033065009405
Java,63,2,196.76197219702044,944.7223515115974
Java,99,4,472.6064451058786,1622.5981149920929
Java,61,4,284.74029587408324,1040.0959273929445
Java,38,5,87.56026546895805,721.0718364995124
Java,1,3,306.7926278253391,731.722716683398
Java,78,1,288.47638402818353,1132.6642406244462
Java,13,3,74.55446181966244,457.7064761977254
Java,51,2,68.0462354962961,571.2338759338732
Java,36,1,158.57757789210967,596.8027008542833
Java,40,3,252.87042123279107,942.3477924094257
Java,66,2,211.15616433219967,861.1704558227174
Java,95,2,14.508439836435933,680.1729724117682
Java,44,1,165.0239496199646,559.7225007615679
Java,7,2,421.2118969893349,855.8576204910673
Java,7,1,171.09940087136945,450.02967662568693
Java,93,2,223.50983485322075,1085.3356337772466
Java,22,4,200.42982229543108,865.4101838044683
Java,90,1,261.1661125349301,1002.2020329863428
Java,99,5,413.0974843250058,1607.5976029749993
Java,62,1,256.74933645774195,797.9551492907269
Java,35,4,356.81414939761646,1211.0516667023746
Java,9,4,136.27086761269805,593.0743941781577
Java,52,3,292.7399968283736,985.273768302453
Java,77,4,31.883996025660387,733.0419090885441
Java,93,1,407.4327506381266,1431.0194190101843
Java,15,1,343.0656400408615,822.5182817264024
Java,49,1,343.485715530196,1081.8614904116441
Java,12,4,164.84231420453295,613.345713337859
Java,81,4,320.3974184255286,1347.0469409770885
Java,40,1,56.5272872349822,373.8993080669952
Java,100,5,168.8262351780702,1144.3048630532442
Java,77,5,499.1290007984348,1680.35949257172
Java,79,2,327.43292936397347,1136.4936574447495
Java,56,4,484.72005632685455,1441.9053211021012
Java,44,2,466.6372389727534,1244.9715482145434
Java,38,3,414.9622897029402,1128.0000121168684
Java,80,2,441.1654861828031,1430.5352930134748
Java,24,4,491.133607920602,1450.5091773588865
Java,93,4,25.17559567702996,911.4081981028276
Java,91,3,137.01551354827336,959.6390241122965
Java,3,3,27.587448082576888,286.2810399009085
Java,73,5,19.00211072367116,848.7680190372126
Java,77,5,113.39327893668776,929.6041007719812
Java,84,2,168.30482351881807,959.7053157040893
Java,93,3,155.86012064049442,954.3255472770096
Java,30,5,144.2657723889183,821.3828214547502
Java,2,2,67.23401278963648,264.83518673533354
Java,68,1,355.60025484260433,1037.2533635217858
Java,25,2,346.7686721624326,787.4083947358769
Java,48,4,136.10907461680068,864.406148774545
Java,88,3,37.67687776170621,826.6857510346154
Java,100,3,265.84198178176666,1294.0634194782542
Java,72,2,403.59906630729284,1356.00834509786
Java,74,3,174.865969662834,883.2012424577318
Java,74,5,232.66693638817515,1132.9365882674133
Java,84,5,390.51316117475784,1614.4084201888766
Java,71,3,183.20396281290562,860.3972118502232
Java,93,1,399.2482702954996,1370.6594296091978
Java,3,2,141.83559208365983,426.1075104977454
Java,7,1,233.90003645014198,585.3248670295247
Java,26,3,230.9833862976884,800.2036186284843
Java,35,1,436.39637834119867,1010.536670423818
Java,83,1,355.88239789404355,1192.6533211980334
Java,92,1,185.59764247233596,958.4183972372871
Java,8,4,324.95909419296333,984.6114553365718
Java,68,4,222.39721286923063,1043.5112174031094
Java,47,3,469.64638824142554,1391.5366705090923
Java,84,2,128.03025121568652,809.9620225160438
Java,75,2,360.5637396055048,1194.2895536668732
Java,41,2,308.66896977949114,897.3144794079429
Java,79,2,191.1715273276175,799.949188687767
Java,17,4,114.76259322473909,593.847785243514
Java,36,1,344.7040918431608,918.2177357884891
Java,95,2,122.55413452744584,901.9220299358395
Java,22,5,227.22695717862234,927.6665838799827
Java,75,5,457.5879022530391,1618.4332770629464
Java,74,5,376.6345210818195,1428.3776493773073
Java,90,2,383.8665387819501,1291.7316927353609
Java,89,3,402.57403661470914,1311.5069416236604
Java,100,2,317.0627331547571,1309.7323930015923
Java,50,2,159.55511976314097,632.9243720613583
Java,39,1,128.66988834094616,496.8610511276629
Java,16,1,399.0077472634153,834.9880011775481
Java,90,1,435.0037731665253,1323.7116659639776
Java,51,2,391.4022332272907,1163.598750112146
Java,69,4,343.9157001334139,1306.0856046022168
Java,5,3,204.1611999400389,621.9352387751045
Java,10,2,213.59176438099803,611.4694111500023
Java,61,3,27.741558128818628,686.7196094701519
Java,70,3,461.3240482867949,1484.4962594301428
Java,63,1,128.38520639961953,604.9034941746651
Java,48,3,98.81262522026046,694.5363835736915
Java,74,2,198.629774092403,1001.1363007664147
Java,53,3,72.06137769512503,625.1051260405592
Java,95,1,245.66138796130872,931.8635167819916
Java,55,3,63.00299989987207,580.8122610031639
Java,93,3,313.48064198983025,1198.4185689275637
Java,19,4,455.7661505877565,1273.1668770792653
Java,1,1,367.95218047290007,702.9818918126259
Java,71,1,468.70153005466597,1266.891599144034
Java,10,4,76.23969654400074,467.87902358686244
Java,90,1,181.8612762181113,920.1700133701503
Java,72,5,151.89552528865627,993.3628344040233
Java,6,3,209.6285830895609,640.8539398064432
Java,18,5,194.85347300069074,755.0104446211841
Java,64,1,38.68293403922456,524.7573185315487
Java,34,2,407.3057755475127,1091.736589978671
Java,48,4,62.00145509680219,699.0283995865208
Java,83,2,489.54049985560283,1519.8838941540532
Java,54,2,57.833192662222984,557.4065904766524
Java,35,1,92.44761772562202,445.23563437712835
Java,79,3,267.31901736711853,1145.7892961611205
Java,79,5,268.1120509691855,1226.5286308017235
Java,96,5,354.34176665189756,1505.483696356972
Java,69,4,34.08478807510809,805.5254535417173
Java,62,5,186.3578777455281,1115.334730227991
Java,37,5,29.89203279816297,689.4684656792776
Java,28,4,360.9129016490904,1066.1669692453784
Java,36,1,498.083476359611,1138.4001801115824
Java,56,3,381.6177997867596,1150.1625742829433
Java,48,4,166.74099256720405,963.7507027196701
Java,48,1,351.0553894246657,1074.1271535364442
Java,54,2,62.90159957430942,565.9258950455376
Java,73,4,373.6784944693549,1306.4324491225293
Java,83,1,205.06271733575312,957.0694202423861
Java,11,5,226.22442500753365,740.0409243076457
Java,42,5,449.7890249646636,1211.567128928983
Java,36,4,55.71594918360432,526.0093434690962
Java,37,5,419.8282754593006,1243.043705985261
Java,45,2,136.92722061064012,673.8179496016643
Java,86,5,29.761778915241365,868.1909113088523
Java,19,3,259.18405683387687,768.6227437945312
Java,42,3,142.6305569229918,716.8481417535636
Java,87,3,434.801110986951,1447.7217902818593
Java,91,2,430.3051187024967,1315.1434253964826
Java,24,1,226.20253785494123,613.5206508877897
Java,94,5,414.4011171872614,1625.5233846548874
Java,62,5,403.507064745495,1554.5924971042841
Java,42,2,205.21622863861796,707.4685273378127
Java,17,2,307.90008190784755,767.9379013517903
Java,90,3,90.17576010301457,914.4561792382276
Java,73,2,278.7164590035367,1047.9036088495939
Java,12,3,148.14548035826476,532.2136890309063
Java,89,1,408.2195912541334,1303.3765150383592
Java,89,4,15.069342271622974,899.9650302624433
Java,92,1,397.033664307414,1377.478357315124
Java,14,3,86.6024048124909,392.6827815266129
Java,79,2,294.5611985007024,1017.7778087659817
Java,30,2,93.67253889068895,497.20123117713126
Java,72,3,262.31447934172934,982.0185260358394
Java,45,3,42.67432717788205,558.3443713405147
Java,22,4,354.51601284212205,1151.149970081551
Java,77,1,240.48206801858458,809.8875603206429
Java,93,5,254.52772472299984,1440.4442311517494
Java,42,5,424.6807948783655,1470.4352266165035
Java,6,5,128.33805115947,618.863869504707
Java,87,4,196.18037660727876,1160.5689177856789
Java,47,3,231.56964028645288,897.8572473382269
Java,60,2,33.49928889412395,554.426103981368
Java,80,1,83.4327714544103,732.9476992786713
Java,69,4,134.284812427274,895.8454496006973
Java,51,3,493.0706358013594,1318.682321400444
Java,32,1,24.885994177686626,295.36267817059144
Java,28,5,230.54668160952107,828.7596570315593
Java,91,4,212.82376844576854,1112.8700043004676
Java,92,1,137.43074654067343,789.5571914306188
Java,44,1,286.8854186879799,871.8344362534216
Java,88,1,350.46215763714315,1280.185268099613
Java,55,5,473.0425449223631,1569.3298944364162
Java,35,1,109.85025675362122,434.4219296236206
Java,93,5,451.72806703936703,1798.7335800588025
Java,59,5,133.80487106392835,898.8629775524976
Java,27,3,17.47977142655458,384.55372041046155
Java,12,4,93.84021442256692,500.311901086961
Java,59,5,341.78211943617634,1453.1866340505792
Java,47,5,11.480226964519012,659.680744545093
Java,77,4,464.6178248939046,1577.0346946213072
Java,44,5,54.826649385527084,731.1686469803483
Java,78,2,98.79684137067245,740.1320078879235
Java,40,5,469.9033373971562,1467.8609892289046
Java,27,1,489.21677763173494,1105.3364251576852
Java,7,1,164.89139509103887,414.42045680325083
Java,51,2,335.9088872756717,1108.7450780359343
Java,17,5,186.47945507475785,842.1945465225916
Java,24,5,462.2357382692972,1327.2821675179703
Java,71,2,33.71398215342515,643.4466315339131
Java,48,5,478.40021198140164,1491.6536772437341
Java,69,5,231.63850404080506,1237.018621253646
Java,62,5,334.0665928940398,1314.4468280132533
Java,8,1,269.6486953114312,562.7380582215137
Java,21,5,321.22692454332815,1176.0085860502136
Java,57,2,168.7088207643858,782.4678572271116
Java,61,4,478.37632120157457,1585.9842968160651
Java,20,5,72.51246976917955,668.7628259496639
Java,88,3,301.46802980487695,1342.1251026254502
Java,15,4,66.60377105242125,483.4523583117838
Java,15,5,54.60779432326645,515.1440648062153
Java,14,2,342.9803999206151,949.8044110212087
Java,15,2,300.91583364620294,807.4725934796502
Java,53,4,449.7353345383051,1451.0090636279313
Java,53,1,442.1088524021346,1401.1226832730424
Java,42,4,450.9556762437892,1246.105235764609
Java,75,1,476.79464409242206,1226.0809186980168
Java,2,3,499.66497141295923,1118.0146513376308
Java,70,3,171.1128842434423,835.8984812539934
Java,28,2,87.73222145830336,493.86518245002225
Java,3,1,61.89868791809902,208.1884629074948
Java,69,3,425.20397641558975,1323.1798142888406
Java,3,4,304.6796231310751,789.708102392915
Java,26,5,359.93504173216525,1027.0773712515231
Java,23,2,440.90452671988334,1242.6513326815343
Java,56,1,85.85971988715028,529.400389135293
Java,47,5,217.534882848339,1088.3160516058142
Java,78,4,381.9237435450894,1432.004512640932
Java,29,5,60.0898438546528,654.9425859355761
Java,3,3,321.85008443889603,886.4466954240662
Java,60,2,401.8837439696675,1097.3974427478727
Java,72,3,238.9482587603302,991.5898686756516
Java,22,5,27.051607935491557,482.8862756910019
Java,67,3,233.94173657438648,965.0341322170378
Java,15,3,306.0871628335933,841.5033958453511
Java,4,5,281.2102323974238,980.9865195351625
Java,98,5,464.3311677475072,1543.4736021210392
Java,21,3,386.30371132680455,1153.1210357653395
Java,58,4,254.77908951111547,1066.3915528635514
Java,4,4,109.73240601608437,484.1244489716399
Java,16,2,441.4067324080663,890.5408593468351
Java,59,5,254.00838826782268,1036.7866452500602
Java,8,2,16.407501745561277,231.05997326821566
Java,82,3,474.113602253263,1419.4571346183955
Java,10,4,277.4922540407357,1009.1685876037599
Java,81,4,205.43229185401563,1114.6455741798254
Java,87,4,499.4606506526243,1865.791868207743
Java,83,4,327.77824314385936,1261.1825811590713
Java,39,2,266.64166331089643,778.1806017426451
Java,10,1,327.5919040939992,602.0853383074802
Java,37,5,374.5842311020031,1185.8115310784067
Java,40,5,404.9253630487674,1324.3925505123395
Java,60,2,335.4216122488417,1155.764321781465
Java,72,1,25.493818736357337,510.4101294895819
Java,92,5,451.3263812132279,1756.8609022087371
Java,2,4,200.3802625229606,716.2793964716684
Java,76,4,364.96694673196436,1245.0157835245843
Java,24,2,149.21103312144217,533.0362251807405
Java,13,3,374.2331276471718,949.691028208628
Java,72,1,491.2179155314591,1200.8198312460092
Java,28,2,49.19141657040985,397.4987139159681
Java,92,3,215.19190533650092,1054.55414470122
Java,15,2,369.69603019288024,903.509940507936
Java,36,3,245.55449366979687,843.6140581412471
Java,47,3,308.7570158130123,993.8614717876108
Java,78,4,479.3392991797665,1506.8989264688196
Java,74,3,122.94247030224523,788.9123196719664
Java,48,5,404.9457381393574,1306.5547140332521
Java,31,1,131.97520398015092,459.24218167917786
Java,37,5,137.90404599379013,835.2958974644844
Java,9,1,454.73202925036134,940.8143140112743
Java,86,4,272.2738399683615,1370.1103079162494
Java,6,5,176.19062093726654,708.4228940636578
Java,14,4,182.1094778188309,676.2526624221606
Java,94,4,166.56551138566314,1098.8052626583697
Java,47,5,67.35208562609981,690.893374471539
Java,95,5,65.6577855155507,1033.917903359605
Java,32,2,361.1496489839954,970.0927071160451
Java,52,4,207.7388241987073,961.3472126868421
Java,1,2,243.5440235921648,546.8590277560176
Java,83,4,136.54953536471012,1019.6524586345595
Java,72,4,213.2753272146674,1079.165029370154
Java,5,1,29.8494947412477,153.49249873368916
Java,80,3,27.894985896873195,699.3008812113125
Java,44,1,154.20394925448298,601.4057576153347
Java,7,3,126.03833445234693,481.37802480206926
Java,24,2,214.1804714399987,699.5348905019024
Java,88,1,295.87678743967086,916.4507052164514
Java,51,4,331.153691433399,1074.2700846592647
Java,77,5,401.15376830768975,1635.8000464820263
Java,49,1,291.01479661825584,842.203622082334
Java,25,2,19.331270544402994,335.58255763882846
Java,18,5,467.22547837264,1245.5959403480067
Java,21,2,460.8557685280881,1244.061734496592
Java,86,5,24.208404724614525,879.9023112854038
Java,46,5,41.60043342336468,799.055805354633
Java,92,1,232.5716336653659,1044.0631507017213
Java,46,4,16.25067505664097,562.1027240341269
Java,14,5,214.81961629097228,952.5106288328931
Java,87,2,459.3782675341792,1542.2491117558154
Java,77,4,339.0407855677083,1228.634752278224
Java,13,1,467.28028004637287,884.779869376862
Java,89,1,457.93666621021555,1186.3791750907674
Java,6,4,220.1311174957214,763.5481534704649
Java,4,4,203.78521373551183,704.1236329010185
Java,9,1,35.42221802105618,184.3567652624912
Java,33,5,472.245076367842,1476.9134786194786
Java,4,4,188.14349612066587,649.8494714203824
Java,48,3,437.2144604669629,1214.1056685723952
Java,26,2,368.82237803859107,979.2662453245233
Java,56,2,19.566059642017123,484.6377980650734
Java,61,4,227.4539538483445,1061.8091900060854
Java,19,4,268.26475987159455,894.0531893160677
Java,16,1,87.17526855714388,310.26771789600537
Java,87,1,70.49715112806065,677.7270253473222
Java,100,2,62.57759308162954,827.0319988219608
Java,38,2,325.34054026383455,840.7061123803228
Java,79,4,201.13237221633784,1024.9716174903426
Java,99,5,433.32854565537787,1754.3098482917046
Java,80,5,93.36386041796841,878.2972687853756
Java,98,5,438.80928626742224,1710.5110613822246
Java,64,2,177.03267759125498,796.1794694575752
Java,15,3,230.76290414286726,724.3909697062089
Java,85,1,370.77715040387653,1188.0625477127255
Java,38,3,279.249891020792,1000.0467846786189
Java,54,5,220.50534428978793,1188.7550789481675
Java,100,4,363.0125140906312,1359.0254923925204
Java,73,1,389.0872235771137,1274.0606235133876
Java,74,3,309.83300153598884,1311.2215442134275
Java,51,4,347.2343058944682,1128.3997309081612
Java,17,3,133.569171091442,535.5737357431417
Java,87,4,155.07209991908408,975.610910498251
Java,76,5,91.0315085014611,1075.3668762698328
Java,79,2,284.0010811901257,1111.0039857516367
Java,20,1,254.08354035015037,567.614172237989
Java,78,1,51.11000070816556,621.8502598668897
Java,97,1,134.19399353977798,775.192672054692
Java,51,4,247.64621944297477,1089.419106366495
Java,84,3,263.6430784878229,1250.7163700580227
Java,38,5,30.334659148998625,548.6168959253508
Java,52,2,129.67451317839848,651.6375896448911
Java,50,1,354.18458879367864,990.8415120980466
Java,12,2,492.4757409929495,1086.1985261271686
Java,18,2,214.35606981443112,586.6429292013796
Java,9,3,250.015749667894,586.7265804778906
Java,26,2,464.50506092133065,1184.4526774820708
Java,48,3,29.98465658340387,570.4965786647106
Java,81,5,430.97387627810434,1398.118845016757
Java,23,3,462.02445918822656,1217.1822687838417
Java,92,2,145.29812989729447,951.4029639830785
Java,47,3,74.58708301375499,631.150256004979
Java,37,3,263.4036775190998,932.6864683830347
Java,64,2,394.251717823719,1278.4262145984314
Java,13,5,172.08856579955125,805.5509807157368
Java,65,2,369.47469635109394,1255.405131467645
Java,60,3,309.95774288218223,1140.6960105193805
Java,18,5,249.05953693904914,930.3154918679667
Java,89,4,151.5791381622155,1203.4026596660256
Java,23,4,388.0700052711272,1028.4193730822349
Java,39,2,102.30043371286419,551.7677986482136
Java,80,2,465.95934116026916,1398.1735859714634
Java,60,2,268.60838244374975,1055.382007470374
Java,47,3,30.49259565536803,576.8293119113646
Java,44,3,325.50803146887296,1201.912414667207
Java,55,4,132.78497253115447,761.7474209635384
Java,39,5,480.8430355231901,1258.8042086175155
Java,38,5,362.39723178547,1384.400638579853
Java,55,4,132.49938025967757,886.2363615530631
Java,68,5,347.9079293101999,1265.8496284840576
Java,28,1,399.9974397858766,1003.6130125292199
Java,55,2,398.71605758238013,1214.9052599034665
Java,74,2,302.014495888381,1087.1948819739482
Java,74,2,93.43187719301119,668.4907279580732
Java,62,1,40.855990279513215,553.0253235097498
Java,2,2,394.40774512514645,900.4242484045333
Java,20,1,324.018526843644,707.3023143530636
Java,75,5,466.9964014971722,1814.9193250918386
Java,37,2,455.40063703828343,1261.81146678908
Java,18,3,173.42105329480472,635.328066947358
Java,42,1,272.1030023274957,711.2322964055038
Java,72,1,74.71273727683,587.1221184073042
Java,24,4,387.61483823723336,999.4301893924041
Java,17,5,304.6662075663936,1177.1159676697678
Java,48,5,12.827624033554317,715.279097918757
Java,65,1,209.86361415667588,829.3274527219941
Java,34,1,363.23767733552785,868.5783797279872
Java,13,5,162.3067495034724,869.1943097040773
Java,10,4,245.68032056270076,719.2879170048899
Java,6,3,415.9378238916489,922.6796609870281
Java,46,1,212.4696564924608,716.899814231776
Java,15,4,303.65384749213456,978.144542930614
Java,67,3,193.93490341066672,939.8615334696995
Java,54,5,281.88478932958697,1282.8825679245374
Java,24,3,456.28951594987495,1319.0635082194533
Java,40,5,320.92211734939275,980.7485255647109
Java,77,4,450.73201143137925,1611.2688930666584
Java,19,3,207.2796047866797,689.9000761180027
Java,41,1,243.21168659838483,783.1738894186499
Java,3,4,464.68775860614056,1289.0558157279877
Java,40,4,59.2598757589996,612.1843079519512
Java,27,5,213.09567983463634,834.674546320482
Java,18,4,102.54599757961884,585.3251591429081
Java,37,5,271.848926475279,1042.232227231886
Java,23,4,115.98746074511936,686.8750363906863
Java,30,3,381.12707718220344,1009.1571374100427
Java,93,3,346.82105721600016,1278.8896368593903
Java,79,1,31.92820262385669,525.2910102296642
Java,64,2,151.69734438965713,722.3042818095947
Java,26,5,381.6202339918553,1092.3182545664115
Java,36,5,261.556516677344,1107.3296264837204
Java,62,1,468.05149514001477,1296.0457137732765
Java,4,4,239.00507128248975,805.4685155902273
Java,100,2,260.89146066329204,1315.6051548401017
Java,21,1,318.66104699001716,885.6394321140025
Java,70,3,472.27977255998985,1432.364025408107
Java,31,5,424.80190163046854,1267.5947362785653
Java,72,5,97.95512764223182,944.7513748011935
Java,22,1,204.64864441874923,627.1768058358766
Java,68,5,181.43223016901445,1007.782834539167
Java,52,5,251.57892215593654,1224.5155206393301
Java,63,1,474.29158685938813,1160.5883431733162
Java,91,2,494.7009316837439,1461.1254505487086
Java,3,3,46.42246016656947,298.5443590730647
Java,33,3,269.75662686730453,797.7130510583667
Java,57,5,113.51882929971624,905.8868992370243
Java,2,3,340.26067182422827,851.9266287400179
Java,93,3,423.27961989743415,1537.6777938761434
Java,16,3,65.06765771506761,457.25579065247825
Java,90,1,154.84511597706845,855.9109696726078
Java,59,4,98.0082820253784,906.3452879416101
Java,49,2,264.84051477612616,877.704413730519
Java,24,4,44.003704320865616,554.3837551757883
Java,50,2,404.73460495620446,1184.3152185453819
Java,48,2,34.53161827571422,521.6712534375141
Java,77,4,47.02170194375709,854.3125180774531
Java,91,2,37.792777240351555,665.2843068553568
Java,63,1,97.348272929499,575.6453487453251
Java,7,3,335.7520214948716,875.6134814499163
Java,71,5,475.06510387524105,1533.1765950744475
Java,27,1,73.22802602711398,390.98665828994444
Java,23,3,346.5944342194082,1010.4388751418644
Java,81,2,16.17156870301911,547.3685033038937
Java,94,1,272.0524786903924,1084.701537113042
Java,89,1,35.79463518730895,566.2880109862059
Java,49,2,159.6096905263005,720.5760941361202
Java,2,5,13.991661615175223,433.6673481342603
Java,56,2,295.66925506197464,1029.4495250776104
Java,85,4,149.84859224839238,1028.224841792262
Java,28,2,39.16109685634744,383.5025634023851
Java,43,1,334.210068228953,901.3488954887454
Java,54,1,138.90415977843517,697.5263454170037
Java,54,2,359.96556406008375,1146.409988250985
Java,48,4,16.995721026057854,647.0179092993641
Java,53,4,398.4119690193671,1495.2907239396206
Java,8,3,183.94757010879323,609.0714699523202
Java,31,5,159.39088512169147,801.7114485866507
Java,33,2,345.0127774050642,1043.571442475569
Java,9,3,363.5724977816632,925.2492874058144
Java,69,5,419.3001658206406,1630.1280642428428
Java,48,1,111.42328847005858,504.3960033493487
Java,80,5,489.639447437335,1653.5700859879785
Java,45,2,64.99812527587842,536.9169447970888
Java,24,4,310.9500247524242,993.2728885533751
Java,88,5,92.97261012940137,862.7202402063098
Java,92,3,290.20568115631835,1133.7167308506205
Java,39,5,311.6498564419559,1182.2162740345502
Java,82,4,277.2737807423211,1192.6476224986855
Java,43,5,79.5472732721053,761.6084702712133
Java,82,1,315.6483734189179,1083.8941820236548
Java,48,2,269.4235128652255,813.0885812065355
Java,62,4,167.94584445966237,983.6452144176241
Java,91,5,188.05287216406788,1227.0479724762283
Java,77,4,489.6755270383253,1552.9514556269971
Java,34,2,467.3725270202819,1090.5725672890785
Java,29,3,120.59039045131081,604.0724640536105
Java,78,1,26.55668396464183,541.2091029926374
Java,67,5,101.49916710771178,842.8542354544275
Java,44,2,31.605186034790748,407.95941519320934
Java,5,2,240.4220518110896,669.6521944077655
Java,93,1,62.39073354611247,763.1715677853105
Java,94,2,351.57465774777165,1407.5481941095902
Java,8,1,348.4435093545913,762.3308897055853
Java,21,3,176.73474129467513,698.0503832381598
Java,40,1,414.1143503976909,1059.6536660109625
Java,1,3,86.3815417896048,403.4716041672038
Java,22,2,361.78914157505903,856.7708078075209
Java,81,2,86.75721539818042,745.6709907016325
Java,67,1,16.959056523674704,492.1184492564279
Java,77,2,216.35656955882476,964.2280200302514
Java,68,5,260.0043290742798,1151.6946035691935
Java,40,2,204.47510933021027,700.0920266833409
Java,21,2,128.53382856996132,448.1953654128611
Java,13,4,19.39472626745014,389.03209142779815
Java,34,5,185.5618371757023,927.740073294631
Java,79,2,21.076175286021048,595.5462509969198
Java,8,1,239.0964863499452,531.8743310157402
Java,28,3,486.24302984414425,1294.7839508492139
Java,62,2,363.93247247861683,1208.9629565340852
Java,39,4,226.65650767527774,911.2223739420301
Java,13,5,199.35724195610052,767.1714054811497
Java,35,3,301.72430403005285,887.6540440075707
Java,66,2,335.7558017043198,1088.9243537649038
Java,87,2,107.4692387312401,800.3451402947238
Java,24,1,337.28299206208146,811.3266877701991
Java,66,4,258.84657013736586,1106.0482350964446
Java,35,1,493.71224141880015,1061.584613570039
Java,93,5,270.65829240375655,1433.0414171981497
Java,48,2,352.56204064585194,1049.7382440250317
Java,24,2,192.95549417305165,622.866534984801
Java,73,2,436.4939950305939,1362.9144332038838
Java,3,1,304.1239861374175,710.6382068081126
Java,86,5,293.09052737881257,1203.3814986659513
Java,70,5,345.99654235017715,1291.3331737050612
Java,100,2,474.5461081079162,1757.0946143111987
Java,30,3,258.6231059840307,861.5373675290474
Java,81,4,163.38242380377486,889.1244364580244
Java,20,4,281.4314495887724,803.3060637970275
Java,78,3,14.934856067818753,661.4951052274191
Java,24,1,63.605963475563634,292.70662796759274
Java,78,5,111.3889317995973,1083.9455277478337
Java,51,4,374.31624253174687,1374.7530753213264
Java,33,5,258.1211714495824,1031.2712018785767
Java,11,3,179.59254798337358,521.3744964337469
Java,61,2,116.77319020953861,662.4642698704786
Java,17,2,245.54988767733443,613.5197202836481
Java,36,4,318.2656737569383,1070.4248068843829
Java,44,5,236.5409637550485,1115.3555901177785
Java,69,2,175.04136437405387,897.9169322393066
Java,57,2,101.22086751557441,636.5628060812438
Java,62,5,375.66489823160066,1553.263445286879
Java,18,3,18.994304945779476,384.0566953552539
Java,72,4,234.15620682705273,1007.2703323512767
Java,95,1,417.5938180091319,1231.3455749480013
Java,78,5,466.1994451810551,1794.7802059535886
Java,76,5,327.2489926381116,1493.9521995674377
Java,67,4,492.7822941694418,1484.1071847148717
Java,83,2,49.03136205613461,704.2878897619383
Java,53,1,10.946638002837542,369.92981138330117
Java,9,4,331.9619394411433,892.6336622702684
Java,8,5,493.1536848162506,1427.2607927796175
Java,99,2,413.09177306303803,1356.4767901751688
Java,19,2,273.3863190994938,715.8298141643904
Java,100,1,453.9346838181091,1433.9278355496938
Java,92,2,386.51596518490214,1300.425525555949
Java,36,5,113.46743834164421,755.2524519739773
Java,9,4,263.5266320142334,823.9514467879453
Java,66,5,249.16753777768537,1244.3360923421408
Java,5,3,465.8720767952032,1121.6328945129364
Java,78,1,108.00437134524633,717.2647124388265
Java,68,1,396.9400707584503,1097.5310745627016
Java,7,2,300.937868679518,720.4845864423542
Java,96,3,153.76411094503456,1034.4950217687099
Java,37,4,20.856748413959327,473.41820303599167
Java,79,5,378.1238272994955,1491.5387385767365
Java,16,3,490.19319257068355,1211.4318529902312
Java,16,1,334.0200000698948,816.7261878858313
Java,56,4,89.65786364510451,813.5965084324514
Java,32,3,395.75264830798784,1042.31638914168
Java,46,4,413.44026370360876,1392.3328344967447
Java,81,1,190.1524425689631,902.1860335438355
Java,57,2,31.293560687573603,522.103594512438
Java,12,5,48.47832111137068,562.1475246457376
Java,72,5,85.7016857409587,816.4517941356452
Java,6,4,489.37948345807325,1107.300835948867
Java,37,5,106.76827800949583,778.4681089207156
Java,83,2,138.19615508299668,745.4733038680586
